artist_name,song_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Machine Gun Kelly,Invincible,6,185733,0.405,0.858,1,-5.254,1,0.431,0.0273,0,0.151,0.288,183.599,4
Machine Gun Kelly,See My Tears,5,249626,0.716,0.683,11,-7.674,0,0.284,0.0389,0,0.135,0.406,139.942,4
Machine Gun Kelly,Wild Boy,1,230360,0.797,0.727,10,-3.999,0,0.0596,0.0401,0,0.345,0.462,140.047,4
Machine Gun Kelly,Trap Paris (feat. Quavo & Ty Dolla $ign),12,203000,0.962,0.63,4,-5.071,0,0.0704,0.0208,1.11e-06,0.0917,0.194,124.982,4
Machine Gun Kelly,Let You Go,12,185000,0.599,0.802,0,-3.785,0,0.0878,0.184,0,0.166,0.221,170.038,4
Simple Plan,Jet Lag - feat. Natasha Bedingfield,57,204526,0.535,0.962,11,-3.453,1,0.0638,0.00361,0,0.163,0.687,144.984,4
Simple Plan,Welcome To My Life,66,206773,0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,4
Simple Plan,Untitled,56,239813,0.208,0.342,6,-8.702,1,0.0327,0.875,3e-06,0.0908,0.135,186.162,4
Simple Plan,Summer Paradise - feat. Sean Paul,62,234786,0.421,0.822,2,-4.415,1,0.0542,0.0132,0,0.092,0.751,171.935,4
John Adams,Things That Make You Beautiful,22,223867,0.453,0.315,2,-8.422,1,0.0395,0.834,1.6e-05,0.104,0.346,105.384,4
Emblem3,3000 Miles,48,227320,0.569,0.579,0,-5.008,1,0.03,0.139,0,0.103,0.24,146.055,4
Alex & Sierra,Toxic,57,250614,0.765,0.468,6,-7.439,0,0.0272,0.48,0,0.0977,0.704,107.033,4
Lana Del Rey,High By The Beach,18,257573,0.518,0.492,11,-11.085,0,0.0345,0.266,0.00432,0.119,0.0952,131.979,4
David Archuleta,Touch My Hand,43,261106,0.687,0.731,9,-4.301,1,0.0254,0.00479,0,0.304,0.405,109.006,4
David Archuleta,A Little Too Not Over You,56,198066,0.531,0.694,0,-4.877,0,0.0321,0.0131,0,0.378,0.538,163.978,3
David Archuleta,My Little Prayer,42,194565,0.396,0.224,8,-10.534,1,0.0295,0.833,2.72e-06,0.118,0.244,69.271,3
David Archuleta,Crush,72,213520,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4
Jason Mraz,You And I Both,57,220173,0.61,0.784,7,-7.469,1,0.0473,0.177,0,0.36,0.698,98.97,4
Jason Mraz,Long Drive - Spotify Session,34,389532,0.51,0.445,7,-11.21,1,0.523,0.596,0,0.26,0.317,66.04,4
Jason Mraz,Hello - Spotify Session,33,458708,0.58,0.406,2,-12.147,0,0.653,0.655,0,0.636,0.245,134.579,4
Jason Mraz,Love Someone - Spotify Session,35,421260,0.541,0.457,2,-11.906,1,0.468,0.486,0,0.27,0.342,97.07,4
Jason Mraz,I'm Yours - Live,62,243941,0.428,0.694,11,-8.455,1,0.0978,0.697,0,0.764,0.574,145.353,4
Jason Mraz,Lucky - Spotify Session,44,391404,0.519,0.62,9,-8.156,0,0.151,0.657,0,0.679,0.285,100.137,4
Jason Mraz,Life Is Wonderful,49,260466,0.611,0.409,8,-9.286,0,0.0318,0.156,0,0.0496,0.394,97.944,4
Jason Mraz,Wordplay,50,186506,0.464,0.877,7,-3.793,1,0.0499,0.192,0,0.1,0.512,176.662,4
Jason Mraz,Geek In The Pink,51,235506,0.665,0.749,10,-4.43,0,0.0776,0.374,0,0.0375,0.897,91.822,4
Jason Mraz,Did You Get My Message?,37,240506,0.531,0.75,1,-4.985,1,0.0466,0.434,0,0.0924,0.652,170.366,4
Jason Mraz,Mr. Curiosity,47,235026,0.558,0.216,10,-12.373,1,0.0446,0.968,1.22e-06,0.0958,0.211,95.907,3
Jason Mraz,Clockwatching,35,263466,0.624,0.709,7,-6.564,1,0.0531,0.107,3.51e-06,0.113,0.674,145.993,4
Jason Mraz,Bella Luna,51,302346,0.755,0.454,9,-9.609,0,0.0352,0.757,0,0.236,0.331,120.06,4
Jason Mraz,Plane,46,313946,0.608,0.448,6,-6.909,1,0.038,0.631,0,0.114,0.338,119.876,4
Jason Mraz,O. Lover,32,234760,0.722,0.867,11,-5.062,0,0.0499,0.234,0,0.245,0.676,124.957,4
Jason Mraz,Please Don't Tell Her,36,277853,0.575,0.59,4,-6.909,1,0.0429,0.407,0,0.13,0.18,81.036,4
Jason Mraz,The Forecast,31,225200,0.503,0.466,5,-11.358,1,0.0295,0.516,0.000127,0.105,0.44,128.094,5
Jason Mraz,Song For A Friend,36,488093,0.404,0.467,11,-8.392,0,0.0359,0.61,8.2e-06,0.109,0.286,89.191,4
Jason Mraz,Running,29,399093,0.584,0.251,6,-13.038,1,0.113,0.79,0,0.122,0.41,106.488,4
Jason Mraz,Did I Fool Ya?,29,282706,0.711,0.485,5,-9.723,0,0.058,0.836,0.000808,0.486,0.805,98.673,4
Jason Mraz,Little You & I,30,337466,0.613,0.353,7,-10.339,1,0.0797,0.747,7.65e-05,0.596,0.36,142.946,4
Jason Mraz,You & I Both,42,213893,0.597,0.345,7,-10.405,1,0.0549,0.789,0,0.629,0.391,108.454,4
Jason Mraz,1000 Things,44,212773,0.638,0.494,7,-10.48,1,0.155,0.836,0.000215,0.687,0.467,108.244,4
Jason Mraz,Unfold,44,215400,0.682,0.37,4,-9.832,1,0.0432,0.812,2.96e-06,0.455,0.477,112.13,4
Jason Mraz,Dream Life of Rand McNally,30,555093,0.808,0.489,11,-10.792,1,0.0599,0.792,4.76e-05,0.694,0.685,112.568,4
Jason Mraz,Halfway Home,30,286173,0.506,0.134,6,-12.107,0,0.0493,0.829,0,0.402,0.122,118.848,4
Jason Mraz,Bright Eyes,29,237293,0.521,0.107,0,-12.69,1,0.0417,0.864,0,0.367,0.334,96.658,4
Jason Mraz,After An Afternoon,29,193373,0.554,0.141,9,-14.686,1,0.084,0.881,4.92e-06,0.65,0.296,137.632,5
Jason Mraz,Conversation With Myself,27,358266,0.677,0.418,6,-12.133,0,0.0612,0.797,4.53e-05,0.687,0.67,108.779,4
Jason Mraz,Common Pleasure,27,233066,0.638,0.551,5,-11.235,1,0.0621,0.834,6.17e-05,0.212,0.807,121.889,4
Jason Mraz,Zero Percent,30,431293,0.775,0.453,5,-11.373,1,0.0739,0.75,0,0.633,0.813,113.63,4
Jason Mraz,At Last/ Sleep All Day,30,425733,0.562,0.377,11,-11.475,0,0.0793,0.79,0,0.703,0.512,104.694,4
Jason Mraz,Hey Love,31,285773,0.681,0.18,3,-16.575,0,0.0381,0.861,0.000653,0.0974,0.246,113.581,4
Jason Mraz,Make It Mine,47,187773,0.664,0.794,4,-5.198,0,0.0481,0.164,0,0.159,0.641,149.949,4
Jason Mraz,I'm Yours,84,242186,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,4
Jason Mraz,Lucky,78,191360,0.623,0.417,0,-8.699,1,0.0354,0.296,0,0.135,0.721,130.032,4
Jason Mraz,Butterfly,52,299066,0.718,0.658,10,-7.207,0,0.0665,0.147,0,0.183,0.806,108.105,4
Jason Mraz,Live High,50,254533,0.612,0.52,2,-9.665,1,0.0474,0.144,0,0.695,0.635,86.027,4
Jason Mraz,Love For A Child,41,244293,0.578,0.456,0,-8.865,0,0.0267,0.147,0,0.124,0.432,141.853,4
Jason Mraz,Details in the Fabric (feat. James Morrison),52,345706,0.538,0.338,3,-12.098,0,0.0282,0.755,5.68e-05,0.848,0.33,89.93,4
Jason Mraz,Coyotes,39,218226,0.702,0.695,5,-8.782,0,0.0431,0.225,0.000137,0.0814,0.659,100.002,4
Jason Mraz,Only Human,38,242693,0.714,0.42,0,-8.155,1,0.0667,0.323,1.49e-06,0.088,0.618,148.044,4
Jason Mraz,The Dynamo Of Volition,39,216613,0.706,0.818,11,-7.844,0,0.0447,0.215,0,0.312,0.737,118.069,4
Jason Mraz,If It Kills Me,41,273653,0.632,0.429,4,-6.784,0,0.0381,0.0448,0,0.132,0.521,143.795,4
Jason Mraz,A Beautiful Mess,53,337973,0.534,0.233,4,-12.055,1,0.0337,0.285,0,0.209,0.14,119.681,3
Jason Mraz,Rise,42,89013,0.0775,0.0145,2,-28.959,1,0.041,0.878,0.988,0.0955,0.0338,172.793,5
Jason Mraz,Love Someone,58,256973,0.579,0.363,7,-14.185,1,0.0308,0.306,0.00692,0.111,0.0754,97.955,4
Jason Mraz,"Hello, You Beautiful Thing",49,212586,0.708,0.457,2,-10.124,0,0.0376,0.542,0,0.0984,0.268,138.072,4
Jason Mraz,Long Drive,49,230746,0.53,0.578,7,-8.649,1,0.0342,0.199,3.12e-05,0.102,0.401,74.01,4
Jason Mraz,Everywhere,42,204733,0.648,0.673,0,-9.447,1,0.0344,0.0463,5.7e-06,0.127,0.631,143.069,4
Jason Mraz,Best Friend,51,199640,0.6,0.434,7,-7.57,0,0.038,0.407,2.13e-05,0.113,0.637,170.193,4
Jason Mraz,Quiet,51,258720,0.596,0.408,0,-11.103,1,0.0404,0.641,0,0.0973,0.359,76.97,4
Jason Mraz,Out Of My Hands,42,205026,0.661,0.679,10,-5.642,1,0.0274,0.327,2.35e-05,0.0713,0.67,144.112,4
Jason Mraz,It's So Hard To Say Goodbye To Yesterday,45,178600,0.355,0.194,4,-14.157,1,0.0374,0.774,0,0.11,0.116,73.955,3
Jason Mraz,3 Things,49,174160,0.645,0.604,0,-8.749,1,0.0365,0.217,0,0.286,0.71,100.026,4
Jason Mraz,You Can Rely On Me,41,222386,0.603,0.544,7,-9.122,1,0.0385,0.439,2.84e-06,0.0819,0.411,147.997,4
Jason Mraz,Back To The Earth,41,224853,0.606,0.607,7,-9.431,1,0.0466,0.418,0,0.082,0.64,152.105,4
Jason Mraz,A World With You,40,279080,0.489,0.306,2,-13.233,1,0.034,0.875,0.000312,0.125,0.212,117.289,3
Jason Mraz,Shine,38,364400,0.6,0.502,7,-10.988,1,0.0353,0.451,0.0908,0.112,0.0712,140.082,4
Jason Mraz,Sunshine Song - Live On Earth Version,36,310493,0.34,0.386,7,-10.146,1,0.0386,0.808,0,0.971,0.267,106.782,5
Jason Mraz,Traveler / Make It Mine - Live On Earth Version,45,274506,0.353,0.903,4,-3.087,0,0.11,0.0518,0,0.966,0.537,148.956,4
Jason Mraz,Anything You Want - Live On Earth Version,34,264133,0.54,0.62,7,-5.79,1,0.0376,0.297,0,0.951,0.611,98.134,4
Jason Mraz,Coyotes - Live On Earth Version,32,250266,0.463,0.827,5,-4.07,0,0.0599,0.269,0,0.956,0.238,98.108,4
Jason Mraz,Live High - Live On Earth Version,34,288693,0.382,0.728,9,-4.144,1,0.0492,0.118,0,0.991,0.353,77.73,4
Jason Mraz,Only Human - Live On Earth Version,32,290666,0.412,0.81,0,-3.521,1,0.0489,0.12,0,0.969,0.596,147.822,4
Jason Mraz,The Remedy - Live On Earth Version,36,381640,0.497,0.882,7,-4.047,0,0.0658,0.0832,0,0.929,0.737,87.27,4
Jason Mraz,The Dynamo Of Volition - Live On Earth Version,32,387426,0.479,0.947,11,-2.827,0,0.162,0.15,0,0.911,0.481,115.778,4
Jason Mraz,A Beautiful Mess - Live On Earth Version,36,510106,0.328,0.532,4,-5.329,1,0.0377,0.36,0,0.954,0.164,101.404,3
Jason Mraz,I'm Yours - Live On Earth Version,54,312800,0.41,0.729,11,-4.464,1,0.0524,0.246,0,0.962,0.461,143.566,4
Jason Mraz,Lucky (feat. Colbie Caillat) - Live On Earth Version,39,200826,0.487,0.529,0,-6.74,1,0.0342,0.48,0,0.955,0.468,131.696,4
Jason Mraz,Copchase - Live On Earth Version,31,296573,0.424,0.919,10,-3.421,0,0.096,0.0025,0.105,0.695,0.411,135.204,4
Jason Mraz,All Night Long - Live On Earth Version,38,298200,0.439,0.838,1,-4.014,1,0.0884,0.0987,0,0.921,0.593,108.515,4
Jason Mraz,Butterfly - Live On Earth Version,34,368933,0.42,0.917,10,-3.246,0,0.0972,0.122,0,0.972,0.562,109.591,4
Jason Mraz,The Boy's Gone - Live On Earth Version,31,279066,0.639,0.203,4,-11.117,1,0.0322,0.733,0,0.098,0.233,113.805,4
Jason Mraz,The Freedom Song,46,239986,0.661,0.693,6,-7.562,0,0.058,0.0867,0,0.086,0.847,94.039,4
Jason Mraz,Living In The Moment,50,235080,0.65,0.628,7,-7.16,1,0.0232,0.0482,0,0.119,0.699,84.14,4
Jason Mraz,The Woman I Love,51,190751,0.591,0.647,4,-8.34,1,0.0277,0.0682,6.72e-05,0.231,0.678,79.679,4
Jason Mraz,I Won't Give Up,66,240165,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,3
Jason Mraz,5/6,38,357213,0.467,0.614,5,-8.272,1,0.0404,0.161,1.9e-06,0.337,0.71,155.559,3
Jason Mraz,Everything Is Sound,42,285546,0.499,0.562,9,-8.238,1,0.0609,0.511,0,0.143,0.436,166.506,4
Jason Mraz,93 Million Miles,63,216386,0.573,0.454,3,-10.286,1,0.0258,0.479,1.36e-05,0.0974,0.515,140.187,4
Jason Mraz,Frank D. Fixer,39,285160,0.662,0.667,7,-7.732,1,0.0293,0.108,1.05e-06,0.131,0.545,90.982,4
Jason Mraz,Who's Thinking About You Now?,39,287653,0.554,0.5,3,-10.572,0,0.0339,0.188,1.1e-05,0.113,0.301,144.229,4
Jason Mraz,In Your Hands,37,291346,0.677,0.341,6,-14.562,1,0.035,0.77,0.000617,0.122,0.402,136.179,4
Jason Mraz,Be Honest (feat. Inara George),49,205000,0.757,0.308,11,-13.66,0,0.0449,0.849,0,0.097,0.465,107.949,4
Jason Mraz,The World As I See It,46,239156,0.574,0.749,10,-7.011,1,0.0315,0.163,0,0.144,0.466,119.015,4
Jason Mraz,Hidden Track,37,269031,0.468,0.459,9,-12.188,1,0.029,0.349,0.0152,0.289,0.28,98.165,4
Maroon 5,What Lovers Do (feat. SZA),27,199849,0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,4
Jesse McCartney,Because You Live,3,199000,0.361,0.83,9,-4.265,0,0.0509,0.176,0,0.154,0.303,198.624,4
Miley Cyrus,When I Look At You,67,248586,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3
Miley Cyrus,The Climb,71,234520,0.336,0.602,4,-6.354,1,0.0325,0.0635,0,0.141,0.299,161.01,4
The Script,Superheroes,73,245466,0.491,0.885,3,-4.121,1,0.0395,0.00219,0,0.0741,0.641,166.992,4
Train,Drops of Jupiter,77,259933,0.468,0.64,0,-5.862,1,0.0275,0.154,0,0.154,0.499,79.297,4
Alessia Cara,"How Far I'll Go - From ""Moana""",24,175517,0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,4
Dua Lipa,New Rules,65,209320,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4
Taylor Swift,Tim McGraw,9,232106,0.58,0.491,0,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009,4
Taylor Swift,Picture To Burn,9,173066,0.658,0.877,7,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586,4
Taylor Swift,Teardrops On My Guitar,12,203040,0.621,0.417,10,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953,4
Taylor Swift,A Place In This World,4,199200,0.576,0.777,9,-2.881,1,0.0324,0.051,0,0.32,0.428,115.028,4
Taylor Swift,Cold As You,4,239013,0.418,0.482,5,-5.769,1,0.0266,0.217,0,0.123,0.261,175.558,4
Taylor Swift,The Outside,3,207106,0.589,0.805,5,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982,4
Taylor Swift,Tied Together With A Smile,3,248106,0.479,0.578,2,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165,4
Taylor Swift,Stay Beautiful,3,236053,0.594,0.629,8,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597,4
Taylor Swift,Should've Said No - US Album Version,5,242200,0.476,0.777,4,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964,4
Taylor Swift,Mary's Song (Oh My My My),3,213080,0.403,0.627,2,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9,4
Taylor Swift,I'm Only Me When I'm With You,4,213053,0.563,0.934,8,-3.629,1,0.0646,0.00452,0.000807,0.103,0.518,143.964,4
Taylor Swift,Invisible,4,203226,0.612,0.394,7,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001,4
Taylor Swift,A Perfectly Good Heart,2,220146,0.483,0.751,4,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092,4
Taylor Swift,Teardrops On My Guitar - Pop Version,3,179066,0.459,0.753,10,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997,4
Taylor Swift,Our Song,13,201106,0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,4
Taylor Swift,You Belong With Me,54,231133,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,4
Taylor Swift,Love Story - US Album Version,58,235266,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,4
Train,Drive By,69,195973,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,4
Train,Marry Me,57,205453,0.366,0.269,0,-8.456,1,0.0287,0.829,1.67e-05,0.108,0.492,86.577,4
Alan Jackson,Remember When,42,270600,0.561,0.313,2,-10.624,1,0.029,0.711,0.000306,0.248,0.276,125.522,4
Westlife,I Wanna Grow Old with You,3,247266,0.335,0.438,10,-7.376,1,0.0342,0.245,0,0.154,0.257,122.036,4
Eminem,Space Bound,19,278640,0.671,0.885,0,-3.464,1,0.132,0.0451,0,0.46,0.525,142.02,4
Avril Lavigne,Sk8er Boi,73,204000,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,4
Maroon 5,What Lovers Do (feat. SZA) - Slushii Remix,7,255040,0.628,0.798,10,-2.575,1,0.0462,0.23,1.22e-05,0.111,0.44,96.043,4
Hannah Montana,I'll Always Remember You,49,233333,0.401,0.754,8,-2.767,1,0.0396,0.0561,0,0.11,0.318,144.149,4
Hannah Montana,You'll Always Find Your Way Back Home,5,224186,0.575,0.912,8,-3.585,1,0.0641,0.0289,0,0.13,0.735,152.949,4
Jonas Brothers,When You Look Me In The Eyes,11,249693,0.383,0.772,2,-3.703,1,0.0345,0.0285,0,0.289,0.467,135.99,4
Big Time Rush,Count On You,55,209933,0.638,0.705,2,-4.47,1,0.035,0.219,0,0.156,0.304,91.961,4
Johann Pachelbel,"Canon in D Major, P.37",15,288853,0.404,0.125,2,-17.933,1,0.0434,0.988,0.937,0.113,0.227,106.399,4
Anh Khang,Ai Còn Chờ Ai - Acoustic Mix,7,308793,0.558,0.262,7,-7.965,1,0.0275,0.902,0,0.105,0.384,92.798,4
John Mayer,The Heart of Life,62,198200,0.496,0.238,1,-11.026,1,0.0301,0.958,0.0109,0.0875,0.349,175.96,4
Sidewalk Prophets,This Is Not Goodbye,43,245386,0.446,0.39,0,-7.686,1,0.0319,0.756,0,0.127,0.448,77.525,4
John Mayer,You're Gonna Live Forever in Me,64,190013,0.538,0.131,7,-14.104,1,0.0316,0.983,0.00522,0.156,0.32,136.149,4
John Mayer,Never on the Day You Leave,63,220866,0.535,0.354,2,-8.61,1,0.026,0.73,1.24e-05,0.138,0.22,139.889,4
Lorde,Royals,30,190185,0.636,0.436,7,-9.524,1,0.139,0.112,0,0.135,0.331,84.804,4
Bad Meets Evil,Lighters,16,303813,0.643,0.663,0,-8.237,1,0.265,0.351,0,0.127,0.181,90.079,4
Lord Huron,The Night We Met,8,208211,0.544,0.368,2,-9.512,1,0.0382,0.969,0.255,0.639,0.102,86.99,3
Shawn Mendes,Roses,21,232200,0.496,0.49,0,-6.752,1,0.0423,0.413,0,0.117,0.273,118.387,3
Fleurie,Breathe,50,216440,0.472,0.448,0,-10.219,1,0.0485,0.0366,0.000319,0.0862,0.205,140.056,4
Jaymes Young,I'll Be Good,62,247346,0.389,0.277,7,-10.757,1,0.0323,0.698,0,0.0966,0.125,89.32,4
Taylor Swift,You're Not Sorry,5,261800,0.459,0.459,6,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018,4
Uncle Kracker,Smile,62,201626,0.541,0.812,4,-3.764,1,0.0336,0.203,0,0.42,0.607,141.056,4
Ed Sheeran,She,54,244653,0.573,0.344,9,-10.91,1,0.0361,0.811,0,0.13,0.377,157.783,3
Jason Derulo,Whatcha Say,71,221253,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
Jason Derulo,It Girl,69,192200,0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,4
Jason Derulo,Want to Want Me,76,207719,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4
Ed Sheeran,Friends,56,190538,0.516,0.158,4,-14.433,1,0.0672,0.783,1.32e-06,0.222,0.455,93.255,4
Taylor Swift,Wildest Dreams,24,220440,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4
Ed Sheeran,Gold Rush - Deluxe Edition,57,243162,0.74,0.248,4,-12.659,1,0.109,0.729,0,0.141,0.889,83.786,4
Backstreet Boys,Something That I Already Know,0,209933,0.368,0.765,6,-4.079,1,0.0352,0.0782,0,0.186,0.353,159.773,4
Queen,We Will Rock You - Remastered,81,122066,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4
Queen,We Are The Champions - Remastered 2011,2,179200,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177,4
Lionel Richie,Hello,11,248733,0.547,0.272,9,-12.995,0,0.0355,0.743,1.61e-06,0.235,0.0423,62.092,4
Lionel Richie,"Endless Love - From ""The Endless Love"" Soundtrack",15,265986,0.21,0.336,10,-9.28,1,0.0292,0.657,0.000129,0.134,0.212,186.773,4
The Mamas & The Papas,Dream A Little Dream Of Me - Album Version With Introduction,52,190640,0.46,0.404,7,-9.26,1,0.0619,0.796,0,0.0764,0.313,133.886,1
Shawn Mendes,I Know What You Did Last Summer,25,223826,0.657,0.769,9,-4.591,0,0.115,0.123,0,0.245,0.712,113.966,4
John Mayer,Love on the Weekend,65,212320,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000662,0.0612,0.422,119.97,4
John Mayer,Who Says,68,175480,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,4
John Mayer,Gravity,73,245826,0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98,3
John Mayer,XO,71,213626,0.431,0.377,2,-9.753,1,0.0288,0.749,0,0.211,0.353,173.67,4
John Mayer,Slow Dancing in a Burning Room,76,242000,0.668,0.361,1,-8.69,0,0.0273,0.573,0.00506,0.0805,0.288,134.15,5
John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",75,263573,0.315,0.296,5,-13.262,1,0.0317,0.771,0,0.702,0.436,172.638,4
John Mayer,Your Body Is a Wonderland,76,249626,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4
Hozier,"Take Me To Church - Live From Spotify, London",59,246500,0.624,0.214,2,-9.471,0,0.0457,0.841,0,0.701,0.3,125.149,3
Maroon 5,She Will Be Loved - Acoustic,27,276786,0.623,0.494,11,-9.281,0,0.0313,0.496,5.96e-06,0.698,0.563,98.556,4
Olly Murs,Up,0,223653,0.684,0.823,9,-4.994,1,0.0324,0.0165,0,0.134,0.696,114.983,4
Demi Lovato,Shouldn't Come Back,3,229693,0.575,0.356,7,-4.199,1,0.0271,0.774,0,0.251,0.407,112.052,4
Demi Lovato,Made In The USA,6,196093,0.578,0.865,8,-3.903,1,0.0407,0.00109,0,0.32,0.583,87.525,4
Demi Lovato,Lionheart,5,244998,0.373,0.673,11,-6.36,1,0.0382,0.147,0,0.12,0.167,163.751,4
Demi Lovato,"This Is Me - From ""Camp Rock""",34,188746,0.473,0.822,1,-3.038,1,0.0369,0.0107,0,0.0884,0.61,90.961,4
Demi Lovato,Really Don't Care,13,201600,0.703,0.733,7,-3.598,1,0.0852,0.111,0,0.119,0.82,121.008,4
Demi Lovato,Skyscraper,13,221293,0.575,0.614,7,-3.252,1,0.0292,0.16,0,0.13,0.198,103.933,4
Demi Lovato,Heart Attack,21,210840,0.503,0.785,8,-4.756,1,0.0971,0.0817,0,0.25,0.508,173.962,4
Demi Lovato,Confident,21,205745,0.607,0.747,3,-6.241,1,0.0667,0.00155,0.000342,0.136,0.336,130.061,4
Demi Lovato,Cool for the Summer,20,214739,0.587,0.62,5,-5.612,0,0.0366,0.00504,0.000181,0.0762,0.286,114.08,4
Demi Lovato,Stone Cold,25,191307,0.41,0.462,8,-7.534,1,0.0515,0.5,0,0.0975,0.354,139.861,3
Demi Lovato,Tell Me You Love Me,4,236986,0.419,0.585,6,-5.435,1,0.0741,0.0258,0,0.143,0.256,72.635,4
DNCE,Good Day,15,218973,0.721,0.673,5,-4.94,0,0.0461,0.0666,0,0.187,0.893,110.008,4
DNCE,Truthfully,25,182653,0.72,0.649,8,-6.886,1,0.0354,0.271,0,0.335,0.569,102.042,4
DNCE,Toothbrush,22,231813,0.557,0.791,7,-5.771,1,0.138,0.12,0,0.397,0.85,104.908,4
DNCE,Cake By The Ocean,31,219146,0.774,0.764,4,-5.445,0,0.0518,0.156,0,0.0383,0.912,118.997,4
Cody Simpson,On My Mind,15,191626,0.571,0.765,4,-5.093,1,0.0298,0.0239,0,0.156,0.229,124.974,4
Cody Simpson,All Day,27,187053,0.487,0.771,11,-5.564,0,0.0814,0.0188,0,0.336,0.619,85.012,4
Noah Young,Kerry Park (Acoustic),33,216198,0.584,0.375,8,-9.907,1,0.0401,0.421,0,0.122,0.414,76.956,4
Artists for Haiti,We Are the World 25 for Haiti,52,416777,0.348,0.717,4,-5.634,1,0.0882,0.311,0,0.0786,0.28,66.21,4
MKTO,Classic,62,175426,0.72,0.79,1,-4.686,1,0.125,0.0383,0,0.156,0.755,102.068,4
Mariah Carey,Angels Cry Remix - Remix,49,233746,0.368,0.53,0,-7.242,1,0.102,0.0814,0,0.377,0.325,85.381,4
Justin Timberlake,Not a Bad Thing,42,688453,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),86,163870,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
Taylor Swift,Gorgeous,8,209680,0.794,0.537,7,-6.865,1,0.169,0.079,4.98e-06,0.227,0.418,92.022,4
NF,Let You Down,14,212120,0.661,0.715,5,-5.651,0,0.119,0.316,0,0.178,0.411,148.027,4
Amy Diamond,Heartbeats,32,235906,0.543,0.28,0,-9.124,1,0.028,0.892,1.05e-06,0.0783,0.294,139.893,4
One Direction,Perfect - Stripped,56,231680,0.704,0.468,2,-6.218,1,0.0359,0.514,0,0.103,0.278,100.084,4
Unknown,Unknown,0,308051,0.38,0.366,4,-11.058,1,0.0402,0.901,0.000223,0.495,0.316,114.766,4
Andi Mack,Tomorrow Starts Today (Andi Mack Theme Song),2,160925,0.492,0.88,5,-3.949,1,0.11,0.202,0,0.102,0.788,200.136,4
David Archuleta,Waiting in the Stars,31,234760,0.386,0.642,5,-6.003,1,0.0311,0.0122,9.71e-05,0.122,0.341,165.911,3
Shawn Mendes,Don't Be A Fool - MTV Unplugged,5,337840,0.313,0.356,11,-10.011,0,0.0465,0.746,0,0.462,0.165,174.621,3
Maroon 5,Whiskey (feat. A$AP Rocky),3,210422,0.597,0.41,7,-8.293,0,0.074,0.723,0,0.106,0.0736,103.666,4
